season,HomeTeam,AwayTeam,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW,HTFormPts,ATFormPts,HTGD,ATGD,DiffPts,DiffFormPts,HomeLeaguePosition,AwayLeaguePosition,LeaguePositionDiff,MatchDayDay,MatchDayMonth,MatchDayDate,match_prediction,Home Prediction,Away Prediction,Result Prediction
1995-96,QPR,Nott'm Forest,1,9.0,18.0,16.0,11.0,0.8181818181818182,1.8181818181818181,L,W,L,W,W,W,L,D,W,W,11.0,6,13,-0.6363636363636364,0.6363636363636364,-1.0,-0.6363636363636364,15,5,10,Saturday,October,28,1,0,0,D
1995-96,Sheffield Weds,West Ham,2,9.0,9.0,12.0,12.0,1.0,0.9090909090909091,W,D,L,W,L,D,D,W,L,L,11.0,4,8,-0.2727272727272727,-0.2727272727272727,0.09090909090909091,-0.36363636363636365,11,14,-3,Saturday,October,28,2,0,1,A
1995-96,Wimbledon,Southampton,2,14.0,9.0,23.0,19.0,0.9090909090909091,0.5454545454545454,L,L,L,L,L,D,L,L,L,L,11.0,0,1,-0.8181818181818182,-0.9090909090909091,0.36363636363636365,-0.09090909090909091,13,18,-5,Saturday,October,28,2,0,2,A
1995-96,Tottenham,Newcastle,1,15.0,26.0,13.0,7.0,1.3636363636363635,2.4545454545454546,D,W,L,W,W,W,W,W,W,W,11.0,10,15,0.18181818181818182,1.7272727272727273,-1.0909090909090908,-0.45454545454545453,10,1,9,Sunday,October,29,1,1,1,D
1995-96,Bolton,Arsenal,0,11.0,15.0,22.0,5.0,0.45454545454545453,1.9090909090909092,L,W,D,W,L,L,L,W,L,W,11.0,1,12,-1.0,0.9090909090909091,-1.4545454545454546,-1.0,19,4,15,Monday,October,30,0,1,1,D
1995-96,Arsenal,Man United,0,15.0,23.0,6.0,11.0,1.75,2.1666666666666665,L,W,W,W,W,W,L,D,W,D,12.0,9,11,0.75,1.0,-0.4166666666666667,-0.16666666666666666,6,2,4,Saturday,November,4,0,1,0,H
1995-96,Chelsea,Sheffield Weds,1,11.0,9.0,14.0,13.0,1.25,0.9166666666666666,L,L,L,W,W,L,W,L,L,D,12.0,6,4,-0.25,-0.3333333333333333,0.3333333333333333,0.16666666666666666,10,13,-3,Saturday,November,4,0,0,0,D
1995-96,Coventry,Tottenham,2,8.0,16.0,21.0,14.0,0.5833333333333334,1.3333333333333333,L,D,L,D,D,L,L,W,L,W,12.0,1,8,-1.0833333333333333,0.16666666666666666,-0.75,-0.5833333333333334,19,9,10,Saturday,November,4,2,1,2,A
1995-96,Man City,Bolton,0,3.0,12.0,21.0,22.0,0.16666666666666666,0.6666666666666666,L,W,D,L,L,D,L,L,L,L,12.0,1,4,-1.5,-0.8333333333333334,-0.5,-0.25,20,18,2,Saturday,November,4,0,1,0,H
1995-96,Middlesbrough,Leeds,1,11.0,17.0,6.0,13.0,1.75,1.6666666666666667,L,W,W,D,W,L,W,W,W,W,12.0,12,10,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,4,7,-3,Saturday,November,4,1,1,1,D
1995-96,Newcastle,Liverpool,0,27.0,24.0,8.0,8.0,2.3333333333333335,1.9166666666666667,D,W,W,W,W,D,W,D,W,W,12.0,13,11,1.5833333333333333,1.3333333333333333,0.4166666666666667,0.16666666666666666,1,3,-2,Saturday,November,4,0,1,0,H
1995-96,Southampton,QPR,0,11.0,10.0,20.0,17.0,0.75,0.8333333333333334,W,D,L,L,L,L,D,W,L,L,12.0,4,4,-0.75,-0.5833333333333334,-0.08333333333333333,0.0,16,15,1,Saturday,November,4,0,1,0,H
1995-96,West Ham,Aston Villa,2,10.0,13.0,12.0,8.0,1.0833333333333333,1.6666666666666667,W,W,D,L,W,L,D,W,W,D,12.0,11,7,-0.16666666666666666,0.4166666666666667,-0.5833333333333334,0.3333333333333333,12,8,4,Saturday,November,4,2,0,3,A
1995-96,Everton,Blackburn,0,12.0,16.0,16.0,15.0,0.75,1.1666666666666667,L,W,D,D,D,W,L,L,L,W,12.0,2,10,-0.3333333333333333,0.08333333333333333,-0.4166666666666667,-0.6666666666666666,17,11,6,Sunday,November,5,0,1,0,H
1995-96,Nott'm Forest,Wimbledon,0,19.0,15.0,12.0,25.0,1.75,0.8333333333333334,D,L,W,L,W,L,W,L,D,L,12.0,11,0,0.5833333333333334,-0.8333333333333334,0.9166666666666666,0.9166666666666666,5,14,-9,Monday,November,6,0,3,1,H
1995-96,Newcastle,Blackburn,0,29.0,16.0,9.0,16.0,2.3846153846153846,1.0769230769230769,W,L,D,W,W,D,W,W,W,L,13.0,13,7,1.5384615384615385,0.0,1.3076923076923077,0.46153846153846156,1,11,-10,Wednesday,November,8,0,0,0,D
1995-96,Aston Villa,Newcastle,1,17.0,29.0,9.0,9.0,1.7692307692307692,2.3846153846153846,W,W,W,D,L,W,L,W,W,W,13.0,9,13,0.6153846153846154,1.5384615384615385,-0.6153846153846154,-0.3076923076923077,5,1,4,Saturday,November,18,1,1,1,D
1995-96,Blackburn,Nott'm Forest,0,16.0,23.0,16.0,13.0,1.0769230769230769,1.8461538461538463,L,W,W,D,D,W,W,W,L,W,13.0,7,13,0.0,0.7692307692307693,-0.7692307692307693,-0.46153846153846156,11,4,7,Saturday,November,18,0,6,0,H
1995-96,Bolton,West Ham,2,12.0,11.0,23.0,16.0,0.6153846153846154,1.0,L,L,W,W,L,D,D,W,L,D,13.0,4,8,-0.8461538461538461,-0.38461538461538464,-0.38461538461538464,-0.3076923076923077,17,12,5,Saturday,November,18,2,0,2,A
1995-96,Leeds,Chelsea,0,18.0,11.0,14.0,14.0,1.6153846153846154,1.2307692307692308,D,D,W,L,D,L,L,W,W,W,13.0,8,7,0.3076923076923077,-0.23076923076923078,0.38461538461538464,0.07692307692307693,8,10,-2,Saturday,November,18,0,1,0,H
1995-96,Liverpool,Everton,2,25.0,13.0,10.0,16.0,1.7692307692307692,0.9230769230769231,L,W,W,L,W,D,D,D,D,L,13.0,8,5,1.1538461538461537,-0.23076923076923078,0.8461538461538461,0.23076923076923078,6,15,-9,Saturday,November,18,2,1,1,D
1995-96,Man United,Southampton,0,23.0,13.0,12.0,20.0,2.0,0.9230769230769231,L,W,W,W,W,L,W,L,D,D,13.0,10,7,0.8461538461538461,-0.5384615384615384,1.0769230769230769,0.23076923076923078,2,13,-11,Saturday,November,18,0,3,0,H
1995-96,Sheffield Weds,Man City,1,9.0,4.0,13.0,21.0,0.9230769230769231,0.38461538461538464,D,W,L,L,W,D,L,L,L,L,13.0,4,4,-0.3076923076923077,-1.3076923076923077,0.5384615384615384,0.0,14,18,-4,Saturday,November,18,1,0,0,D
1995-96,Tottenham,Arsenal,0,19.0,16.0,16.0,6.0,1.4615384615384615,1.8461538461538463,W,W,D,L,D,W,L,W,W,L,13.0,8,9,0.23076923076923078,0.7692307692307693,-0.38461538461538464,-0.07692307692307693,9,3,6,Saturday,November,18,0,1,0,H
1995-96,Wimbledon,Middlesbrough,1,16.0,12.0,29.0,7.0,0.7692307692307693,1.6923076923076923,L,D,L,L,L,W,L,W,L,W,13.0,0,10,-1.0,0.38461538461538464,-0.9230769230769231,-0.7692307692307693,16,7,9,Saturday,November,18,1,0,0,D
1995-96,QPR,Coventry,1,11.0,11.0,20.0,25.0,0.7857142857142857,0.5714285714285714,D,D,L,L,D,L,L,L,L,D,14.0,2,2,-0.6428571428571429,-1.0,0.21428571428571427,0.0,13,17,-4,Sunday,November,19,1,1,1,D
1995-96,Southampton,Aston Villa,2,14.0,18.0,24.0,10.0,0.8571428571428571,1.7142857142857142,L,D,W,W,W,W,L,L,L,L,14.0,6,7,-0.7142857142857143,0.5714285714285714,-0.8571428571428571,-0.07142857142857142,11,2,9,Monday,November,20,2,0,1,A
1995-96,Arsenal,Sheffield Weds,0,17.0,10.0,8.0,14.0,1.7142857142857142,0.9285714285714286,L,D,W,D,L,L,W,W,W,L,14.0,9,5,0.6428571428571429,-0.2857142857142857,0.7857142857142857,0.2857142857142857,3,10,-7,Tuesday,November,21,0,2,0,H
1995-96,Middlesbrough,Tottenham,2,12.0,21.0,7.0,17.0,1.6428571428571428,1.5714285714285714,D,W,D,W,L,D,W,D,W,L,14.0,8,8,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.0,4,6,-2,Tuesday,November,21,2,0,1,A
1995-96,Chelsea,Bolton,0,11.0,12.0,15.0,26.0,1.1428571428571428,0.5714285714285714,L,L,D,L,L,W,L,L,W,D,14.0,4,4,-0.2857142857142857,-1.0,0.5714285714285714,0.0,7,14,-7,Wednesday,November,22,0,3,1,H
1995-96,Coventry,Man United,2,11.0,27.0,25.0,13.0,0.5714285714285714,2.0714285714285716,D,W,L,L,L,W,L,W,D,W,14.0,2,12,-1.0,1.0,-1.5,-0.7142857142857143,15,1,14,Wednesday,November,22,2,1,2,A
1995-96,Everton,QPR,0,15.0,11.0,17.0,20.0,1.0714285714285714,0.7857142857142857,W,D,W,L,L,D,D,L,D,L,14.0,8,2,-0.14285714285714285,-0.6428571428571429,0.2857142857142857,0.42857142857142855,9,15,-6,Wednesday,November,22,0,1,0,H
1995-96,Man City,Wimbledon,0,5.0,16.0,22.0,29.0,0.42857142857142855,0.7857142857142857,D,D,W,L,L,L,D,L,L,L,14.0,5,1,-1.2142857142857142,-0.9285714285714286,-0.35714285714285715,0.2857142857142857,16,12,4,Wednesday,November,22,0,1,0,H
1995-96,West Ham,Liverpool,1,14.0,26.0,16.0,12.0,1.1428571428571428,1.6428571428571428,W,L,L,L,W,W,D,W,W,D,14.0,10,7,-0.14285714285714285,1.0,-0.5,0.21428571428571427,8,5,3,Wednesday,November,22,1,0,0,D
1995-96,Chelsea,Tottenham,1,11.0,21.0,15.0,17.0,1.1428571428571428,1.5714285714285714,L,W,D,W,L,D,L,D,W,L,14.0,4,8,-0.2857142857142857,0.2857142857142857,-0.42857142857142855,-0.2857142857142857,7,6,1,Saturday,November,25,1,0,0,D
1995-96,Coventry,Wimbledon,1,11.0,16.0,29.0,30.0,0.5333333333333333,0.7333333333333333,L,L,D,D,L,L,L,L,L,L,15.0,1,1,-1.2,-0.9333333333333333,-0.2,0.0,17,14,3,Saturday,November,25,1,2,2,D
1995-96,Everton,Sheffield Weds,1,17.0,12.0,17.0,18.0,1.2,0.8666666666666667,W,L,W,D,W,D,L,L,D,W,15.0,10,5,0.0,-0.4,0.3333333333333333,0.3333333333333333,9,12,-3,Saturday,November,25,1,1,1,D
1995-96,Man City,Aston Villa,0,6.0,19.0,22.0,10.0,0.6,1.8,W,W,D,D,W,W,L,W,D,L,15.0,8,10,-1.0666666666666667,0.6,-1.2,-0.13333333333333333,16,2,14,Saturday,November,25,2,0,0,D
1995-96,Middlesbrough,Liverpool,0,12.0,26.0,8.0,12.0,1.5333333333333334,1.6,L,D,D,L,D,L,L,W,W,W,15.0,5,7,0.26666666666666666,0.9333333333333333,-0.06666666666666667,-0.13333333333333333,8,7,1,Saturday,November,25,0,1,0,H
1995-96,Newcastle,Leeds,0,31.0,20.0,10.0,16.0,2.3333333333333335,1.6,D,L,W,W,W,D,D,W,W,D,15.0,11,8,1.4,0.26666666666666666,0.7333333333333333,0.2,1,6,-5,Saturday,November,25,0,2,0,H
1995-96,Southampton,Bolton,0,14.0,14.0,25.0,29.0,0.8,0.5333333333333333,L,L,L,L,W,L,W,W,L,L,15.0,6,3,-0.7333333333333333,-1.0,0.26666666666666666,0.2,13,18,-5,Saturday,November,25,0,3,0,H
1995-96,West Ham,QPR,0,14.0,11.0,16.0,22.0,1.1333333333333333,0.7333333333333333,D,L,W,D,L,L,W,D,D,L,15.0,8,2,-0.13333333333333333,-0.7333333333333333,0.4,0.4,10,15,-5,Saturday,November,25,0,1,0,H
1995-96,Arsenal,Blackburn,1,21.0,23.0,10.0,17.0,1.8,1.1333333333333333,W,W,L,L,W,L,L,W,W,D,15.0,9,7,0.7333333333333333,0.4,0.6666666666666666,0.13333333333333333,4,11,-7,Sunday,November,26,1,0,1,A
1995-96,Nott'm Forest,Man United,1,24.0,31.0,21.0,13.0,1.6666666666666667,2.1333333333333333,D,W,L,W,W,L,D,W,W,W,15.0,8,12,0.2,1.2,-0.4666666666666667,-0.26666666666666666,5,2,3,Monday,November,27,1,0,0,D
1995-96,Aston Villa,Arsenal,1,19.0,21.0,10.0,10.0,1.8,1.8,W,W,D,L,W,W,W,L,L,W,15.0,10,9,0.6,0.7333333333333333,0.0,0.06666666666666667,3,3,0,Saturday,December,2,0,2,0,H
1995-96,Blackburn,West Ham,0,23.0,15.0,17.0,16.0,1.125,1.25,D,W,W,D,L,W,L,L,W,W,16.0,7,10,0.375,-0.0625,-0.125,-0.1875,11,9,2,Saturday,December,2,0,3,1,H
1995-96,Bolton,Nott'm Forest,1,14.0,25.0,30.0,22.0,0.5,1.625,L,D,L,D,L,L,L,W,W,D,16.0,3,6,-1.0,0.1875,-1.125,-0.1875,18,3,15,Saturday,December,2,1,0,1,A
1995-96,Leeds,Man City,2,20.0,7.0,17.0,22.0,1.5,0.75,L,W,L,W,W,D,D,W,W,L,16.0,7,10,0.1875,-0.9375,0.75,-0.1875,6,14,-8,Saturday,December,2,0,0,0,D
1995-96,Liverpool,Southampton,1,27.0,15.0,14.0,25.0,1.5,0.9375,L,W,D,L,L,L,L,W,W,W,16.0,4,9,0.8125,-0.625,0.5625,-0.3125,7,12,-5,Saturday,December,2,1,0,1,A
1995-96,Man United,Chelsea,1,32.0,14.0,14.0,17.0,2.0625,1.25,D,D,W,W,W,L,L,D,W,L,16.0,10,5,1.125,-0.1875,0.8125,0.3125,2,8,-6,Saturday,December,2,1,1,0,H
1995-96,QPR,Middlesbrough,1,11.0,14.0,23.0,9.0,0.6875,1.625,L,W,L,L,D,D,L,D,D,L,16.0,2,5,-0.75,0.3125,-0.9375,-0.1875,16,4,12,Saturday,December,2,1,1,0,H
1995-96,Tottenham,Everton,1,22.0,19.0,17.0,19.0,1.625,1.1875,D,D,W,W,W,W,W,W,D,L,16.0,11,10,0.3125,0.0,0.4375,0.0625,5,10,-5,Saturday,December,2,1,0,0,D
1995-96,Wimbledon,Newcastle,1,19.0,33.0,33.0,11.0,0.75,2.375,D,W,L,D,D,W,L,W,L,D,16.0,2,11,-0.875,1.375,-1.625,-0.5625,15,1,14,Sunday,December,3,2,3,3,D
1995-96,Sheffield Weds,Coventry,0,14.0,14.0,20.0,32.0,0.875,0.5625,D,D,L,L,D,D,D,L,L,L,16.0,3,2,-0.375,-1.125,0.3125,0.0625,13,17,-4,Monday,December,4,0,2,0,H
1995-96,Bolton,Liverpool,2,14.0,27.0,30.0,14.0,0.5,1.5,L,L,L,D,L,L,L,L,W,W,16.0,3,4,-1.0,0.8125,-1.0,-0.0625,18,7,11,Saturday,December,9,2,0,1,A
1995-96,Chelsea,Newcastle,0,15.0,36.0,18.0,14.0,1.2352941176470589,2.2941176470588234,D,D,D,W,W,D,L,W,D,W,17.0,6,11,-0.17647058823529413,1.2941176470588236,-1.0588235294117647,-0.29411764705882354,9,1,8,Saturday,December,9,1,1,2,A
1995-96,Coventry,Blackburn,0,17.0,27.0,36.0,19.0,0.5294117647058824,1.2352941176470589,L,W,D,D,L,W,D,L,L,L,17.0,2,7,-1.1176470588235294,0.47058823529411764,-0.7058823529411765,-0.29411764705882354,18,10,8,Saturday,December,9,0,4,0,H
1995-96,Leeds,Wimbledon,1,21.0,22.0,18.0,36.0,1.4705882352941178,0.7647058823529411,D,D,L,D,L,L,W,D,D,L,17.0,5,3,0.17647058823529413,-0.8235294117647058,0.7058823529411765,0.11764705882352941,8,16,-8,Saturday,December,9,1,0,0,D
1995-96,Man United,Sheffield Weds,1,33.0,18.0,15.0,23.0,2.0,1.0,D,W,D,D,W,L,W,D,L,D,17.0,8,6,1.0588235294117647,-0.29411764705882354,1.0,0.11764705882352941,2,13,-11,Saturday,December,9,1,1,1,D
1995-96,Middlesbrough,Man City,0,15.0,8.0,10.0,22.0,1.588235294117647,0.8823529411764706,D,W,W,W,L,W,D,D,D,W,17.0,6,13,0.29411764705882354,-0.8235294117647058,0.7058823529411765,-0.4117647058823529,6,15,-9,Saturday,December,9,0,3,1,H
1995-96,Southampton,Arsenal,1,16.0,22.0,26.0,11.0,0.9411764705882353,1.7058823529411764,D,D,W,D,L,W,L,L,W,W,17.0,7,8,-0.5882352941176471,0.6470588235294118,-0.7647058823529411,-0.058823529411764705,14,3,11,Saturday,December,9,1,0,1,A
1995-96,Tottenham,QPR,0,22.0,12.0,17.0,24.0,1.588235294117647,0.7058823529411765,D,D,D,L,W,L,W,D,W,L,17.0,11,2,0.29411764705882354,-0.7058823529411765,0.8823529411764706,0.5294117647058824,7,17,-10,Saturday,December,9,0,1,0,H
1995-96,Nott'm Forest,Aston Villa,1,26.0,20.0,23.0,12.0,1.588235294117647,1.6470588235294117,D,D,D,L,D,W,L,D,W,W,17.0,6,8,0.17647058823529413,0.47058823529411764,-0.058823529411764705,-0.11764705882352941,5,4,1,Sunday,December,10,1,1,0,H
1995-96,Everton,West Ham,0,19.0,17.0,19.0,20.0,1.1764705882352942,1.1764705882352942,D,L,D,W,W,D,W,W,W,L,17.0,11,7,0.0,-0.17647058823529413,0.0,0.23529411764705882,12,11,1,Monday,December,11,0,2,0,H
1995-96,Arsenal,Chelsea,1,22.0,15.0,11.0,18.0,1.7058823529411764,1.2352941176470589,D,D,D,D,W,W,L,L,W,D,17.0,8,6,0.6470588235294118,-0.17647058823529413,0.47058823529411764,0.11764705882352941,3,8,-5,Saturday,December,16,1,0,0,D
1995-96,Aston Villa,Coventry,0,21.0,22.0,13.0,36.0,1.6111111111111112,0.6666666666666666,D,W,D,L,L,D,W,L,D,D,18.0,6,5,0.4444444444444444,-0.7777777777777778,0.9444444444444444,0.05555555555555555,5,17,-12,Saturday,December,16,0,3,1,H
1995-96,Blackburn,Middlesbrough,0,27.0,19.0,24.0,11.0,1.1666666666666667,1.6666666666666667,L,W,W,D,D,W,W,L,L,D,18.0,7,8,0.16666666666666666,0.4444444444444444,-0.5,-0.05555555555555555,10,4,6,Saturday,December,16,0,1,0,H
1995-96,Newcastle,Everton,0,36.0,22.0,15.0,19.0,2.1666666666666665,1.2777777777777777,L,W,D,D,W,D,D,W,W,W,18.0,8,11,1.1666666666666667,0.16666666666666666,0.8888888888888888,-0.16666666666666666,1,9,-8,Saturday,December,16,0,1,0,H
1995-96,QPR,Bolton,0,12.0,15.0,25.0,32.0,0.6666666666666666,0.5,L,L,D,D,L,L,L,L,D,L,18.0,2,1,-0.7222222222222222,-0.9444444444444444,0.16666666666666666,0.05555555555555555,17,18,-1,Saturday,December,16,0,1,1,D
1995-96,Sheffield Weds,Leeds,0,20.0,23.0,25.0,24.0,1.0,1.3888888888888888,D,L,W,D,D,L,L,L,D,W,18.0,6,4,-0.2777777777777778,-0.05555555555555555,-0.3888888888888889,0.1111111111111111,12,8,4,Saturday,December,16,0,5,1,H
1995-96,West Ham,Southampton,0,17.0,16.0,23.0,26.0,1.1111111111111112,0.9444444444444444,L,D,L,D,W,W,D,L,W,L,18.0,7,5,-0.3333333333333333,-0.5555555555555556,0.16666666666666666,0.1111111111111111,11,13,-2,Saturday,December,16,0,2,1,H
1995-96,Wimbledon,Tottenham,2,23.0,23.0,37.0,17.0,0.7777777777777778,1.6666666666666667,D,W,D,D,D,D,L,W,D,W,18.0,4,11,-0.7777777777777778,0.3333333333333333,-0.8888888888888888,-0.3888888888888889,15,3,12,Saturday,December,16,2,0,1,A
1995-96,Liverpool,Man United,0,29.0,35.0,15.0,17.0,1.5555555555555556,1.9444444444444444,W,D,D,D,L,D,D,W,L,W,18.0,5,9,0.7777777777777778,1.0,-0.3888888888888889,-0.2222222222222222,7,2,5,Sunday,December,17,0,2,0,H
1995-96,Man City,Nott'm Forest,1,9.0,27.0,26.0,24.0,0.8333333333333334,1.5555555555555556,L,D,W,D,W,D,W,D,D,L,18.0,10,4,-0.9444444444444444,0.16666666666666666,-0.7222222222222222,0.3333333333333333,14,6,8,Monday,December,18,1,1,1,D
1995-96,Coventry,Everton,0,22.0,22.0,36.0,19.0,0.6666666666666666,1.2777777777777777,W,W,L,D,D,D,L,W,D,W,18.0,5,11,-0.7777777777777778,0.16666666666666666,-0.6111111111111112,-0.3333333333333333,16,9,7,Saturday,December,23,0,2,0,H
1995-96,Liverpool,Arsenal,0,31.0,23.0,15.0,12.0,1.631578947368421,1.631578947368421,W,D,W,D,D,D,L,D,D,W,19.0,8,7,0.8421052631578947,0.5789473684210527,0.0,0.05263157894736842,6,3,3,Saturday,December,23,0,2,0,H
1995-96,Man City,Chelsea,2,10.0,17.0,27.0,19.0,0.8421052631578947,1.3157894736842106,D,D,L,W,W,D,W,D,W,W,19.0,10,9,-0.8947368421052632,-0.10526315789473684,-0.47368421052631576,0.05263157894736842,15,10,5,Saturday,December,23,2,0,0,D
1995-96,Middlesbrough,West Ham,0,19.0,19.0,12.0,24.0,1.5789473684210527,1.2105263157894737,L,W,W,L,D,L,W,W,L,D,19.0,7,7,0.3684210526315789,-0.2631578947368421,0.3684210526315789,0.0,7,12,-5,Saturday,December,23,0,2,0,H
1995-96,Newcastle,Nott'm Forest,0,37.0,28.0,15.0,27.0,2.210526315789474,1.4736842105263157,W,L,L,D,D,D,W,D,D,D,19.0,8,4,1.1578947368421053,0.05263157894736842,0.7368421052631579,0.21052631578947367,1,9,-8,Saturday,December,23,0,2,0,H
1995-96,QPR,Aston Villa,0,14.0,25.0,26.0,14.0,0.7894736842105263,1.6842105263157894,W,W,L,D,D,D,L,L,L,W,19.0,4,8,-0.631578947368421,0.5789473684210527,-0.8947368421052632,-0.21052631578947367,16,4,12,Saturday,December,23,0,1,0,H
1995-96,Sheffield Weds,Southampton,1,26.0,17.0,27.0,28.0,1.105263157894737,0.8947368421052632,W,L,D,D,W,D,D,W,L,L,19.0,8,5,-0.05263157894736842,-0.5789473684210527,0.21052631578947367,0.15789473684210525,13,14,-1,Saturday,December,23,1,1,1,D
1995-96,Tottenham,Bolton,1,24.0,16.0,17.0,34.0,1.736842105263158,0.47368421052631576,W,L,W,L,D,D,D,L,W,L,19.0,11,1,0.3684210526315789,-0.9473684210526315,1.263157894736842,0.5263157894736842,3,18,-15,Saturday,December,23,0,3,0,H
1995-96,Wimbledon,Blackburn,1,23.0,28.0,38.0,24.0,0.7368421052631579,1.263157894736842,L,W,D,L,D,W,D,D,L,W,19.0,3,10,-0.7894736842105263,0.21052631578947367,-0.5263157894736842,-0.3684210526315789,17,11,6,Saturday,December,23,1,0,0,D
1995-96,Leeds,Man United,0,26.0,35.0,25.0,19.0,1.4736842105263157,1.8421052631578947,W,L,L,D,D,D,L,D,L,W,19.0,4,6,0.05263157894736842,0.8421052631578947,-0.3684210526315789,-0.10526315789473684,8,2,6,Sunday,December,24,0,2,1,H
1995-96,Arsenal,QPR,0,23.0,14.0,12.0,26.0,1.631578947368421,0.7894736842105263,D,W,D,L,D,D,D,L,W,L,19.0,7,4,0.5789473684210527,-0.631578947368421,0.8421052631578947,0.15789473684210525,5,17,-12,Tuesday,December,26,0,1,0,H
1995-96,Blackburn,Man City,0,29.0,10.0,25.0,28.0,1.25,0.8,D,L,W,D,L,L,W,W,D,W,20.0,8,7,0.2,-0.9,0.45,0.05,9,13,-4,Tuesday,December,26,0,2,0,H
1995-96,Chelsea,Wimbledon,2,18.0,24.0,19.0,39.0,1.4,0.75,W,D,D,L,W,D,D,D,D,D,20.0,9,4,-0.05,-0.75,0.65,0.25,8,15,-7,Tuesday,December,26,2,1,2,A
1995-96,Everton,Middlesbrough,0,23.0,23.0,22.0,14.0,1.15,1.65,L,W,L,L,W,W,D,D,D,W,20.0,5,10,0.05,0.45,-0.5,-0.25,10,4,6,Tuesday,December,26,0,3,0,H
1995-96,Nott'm Forest,Sheffield Weds,0,29.0,28.0,27.0,29.0,1.55,1.1,W,D,L,W,D,D,D,W,D,D,20.0,6,9,0.1,-0.05,0.45,-0.15,5,11,-6,Tuesday,December,26,0,0,0,D
1995-96,Southampton,Tottenham,1,19.0,26.0,30.0,19.0,0.9,1.7,D,D,L,W,D,W,D,D,W,D,20.0,6,9,-0.55,0.35,-0.8,-0.15,12,3,9,Tuesday,December,26,1,0,0,D
1995-96,Bolton,Leeds,2,18.0,28.0,36.0,25.0,0.5,1.55,D,W,L,W,L,L,D,D,L,L,20.0,2,7,-0.9,0.15,-1.05,-0.25,16,6,10,Wednesday,December,27,2,0,1,A
1995-96,Man United,Newcastle,0,36.0,40.0,22.0,16.0,1.75,2.25,L,W,L,W,D,L,D,D,D,W,20.0,3,10,0.7,1.2,-0.5,-0.35,2,1,1,Wednesday,December,27,0,2,0,H
1995-96,Arsenal,Wimbledon,2,24.0,24.0,15.0,39.0,1.55,0.75,L,D,D,L,D,D,D,D,D,D,20.0,4,4,0.45,-0.75,0.8,0.0,7,15,-8,Saturday,December,30,2,1,2,A
1995-96,Blackburn,Tottenham,0,29.0,26.0,25.0,19.0,1.25,1.7,D,D,W,W,L,W,W,D,D,D,20.0,8,9,0.2,0.35,-0.45,-0.05,9,3,6,Saturday,December,30,2,1,0,H
1995-96,Bolton,Coventry,2,18.0,25.0,36.0,41.0,0.5,0.75,D,W,L,L,L,W,D,L,L,D,20.0,2,7,-0.9,-0.8,-0.25,-0.25,16,14,2,Saturday,December,30,2,0,2,A
1995-96,Chelsea,Liverpool,1,19.0,36.0,21.0,18.0,1.3333333333333333,1.6666666666666667,L,D,W,W,D,W,W,W,D,D,21.0,8,11,-0.09523809523809523,0.8571428571428571,-0.3333333333333333,-0.14285714285714285,7,7,0,Saturday,December,30,1,0,1,A
1995-96,Everton,Leeds,0,27.0,28.0,22.0,27.0,1.2380952380952381,1.4761904761904763,W,L,L,W,L,W,W,L,D,D,21.0,7,7,0.23809523809523808,0.047619047619047616,-0.23809523809523808,0.0,9,6,3,Saturday,December,30,0,2,0,H
1995-96,Man United,QPR,0,38.0,15.0,22.0,29.0,1.8095238095238095,0.8571428571428571,W,L,L,W,L,W,D,L,D,D,21.0,5,7,0.7619047619047619,-0.6666666666666666,0.9523809523809523,-0.09523809523809523,1,14,-13,Saturday,December,30,0,1,0,H
1995-96,Nott'm Forest,Middlesbrough,0,30.0,23.0,27.0,18.0,1.619047619047619,1.5714285714285714,W,L,W,W,L,L,D,W,D,D,21.0,8,7,0.14285714285714285,0.23809523809523808,0.047619047619047616,0.047619047619047616,4,4,0,Saturday,December,30,0,0,0,D
1995-96,Coventry,Southampton,1,27.0,19.0,42.0,30.0,0.8571428571428571,0.9047619047619048,W,D,W,D,L,L,W,D,L,D,21.0,9,4,-0.7142857142857143,-0.5238095238095238,-0.047619047619047616,0.23809523809523808,13,12,1,Monday,January,1,1,1,1,D
1995-96,Leeds,Blackburn,1,28.0,31.0,27.0,25.0,1.4761904761904763,1.3333333333333333,L,W,W,D,W,W,L,L,D,W,21.0,7,10,0.047619047619047616,0.2857142857142857,0.14285714285714285,-0.14285714285714285,6,8,-2,Monday,January,1,1,0,0,D
1995-96,Liverpool,Nott'm Forest,0,36.0,30.0,18.0,27.0,1.6666666666666667,1.619047619047619,D,W,W,W,W,L,W,D,D,D,21.0,11,8,0.8571428571428571,0.14285714285714285,0.047619047619047616,0.14285714285714285,3,9,-6,Monday,January,1,0,3,1,H
1995-96,Man City,West Ham,0,10.0,22.0,30.0,30.0,0.7619047619047619,1.0952380952380953,L,L,L,L,D,W,L,L,W,L,21.0,4,3,-0.9523809523809523,-0.38095238095238093,-0.3333333333333333,0.047619047619047616,15,10,5,Monday,January,1,0,1,0,H
